estimate_id,work_id,prepared_date,technical_sanction_date,estimated_amount,contingency_pct,schedule_of_rates_year,technical_authority,synthetic_demo_data
EST-DEMO-001583,MPLAD-WRK-001583,2024-04-09,2024-04-28,605269.11,3.5,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-001584,MPLAD-WRK-001584,2023-02-12,2023-03-28,660422.84,3.1,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-001585,MPLAD-WRK-001585,2023-08-20,2023-10-15,2303376.53,2.3,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-001586,MPLAD-WRK-001586,2023-02-07,2023-04-06,8000000,2.3,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-001587,MPLAD-WRK-001587,2024-01-03,2024-02-11,575224.42,4.1,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-001588,MPLAD-WRK-001588,2024-04-06,2024-05-20,1045021.67,4.1,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-001589,MPLAD-WRK-001589,2024-07-07,2024-07-24,4277441.43,2.1,2023,Superintending Engineer (Agra Demo),True
EST-DEMO-001590,MPLAD-WRK-001590,2023-09-03,2023-10-18,1139499.49,2.3,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-001591,MPLAD-WRK-001591,2023-11-11,2023-12-20,1107369.88,3.3,2023,Superintending Engineer (Nagpur Demo),True
EST-DEMO-001592,MPLAD-WRK-001592,2022-08-31,2022-10-30,1352511.82,4.9,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-001593,MPLAD-WRK-001593,2023-12-16,,2600438.99,3.4,2023,Superintending Engineer (Hyderabad Demo),True
EST-DEMO-001594,MPLAD-WRK-001594,2022-04-26,2022-05-16,3733627.61,2.5,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-001595,MPLAD-WRK-001595,2024-05-17,2024-07-13,1347984.27,3.1,2023,Superintending Engineer (Nagpur Demo),True
EST-DEMO-001596,MPLAD-WRK-001596,2024-08-06,2024-08-29,1605708.64,2.3,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-001597,MPLAD-WRK-001597,2024-04-03,2024-05-14,1213272.11,2.9,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-001598,MPLAD-WRK-001598,2022-08-26,2022-09-18,640490.6,3.4,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-001599,MPLAD-WRK-001599,2025-01-26,2025-03-22,1031569.25,2.9,2023,Superintending Engineer (North 24 Parganas Demo),True
EST-DEMO-001600,MPLAD-WRK-001600,2024-02-22,2024-04-13,1673092.24,4.9,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-001601,MPLAD-WRK-001601,2022-09-25,2022-11-20,1166398.64,3.3,2023,Superintending Engineer (Visakhapatnam Demo),True
EST-DEMO-001602,MPLAD-WRK-001602,2024-04-30,2024-06-20,2927079.98,3.0,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-001603,MPLAD-WRK-001603,2022-11-19,2023-01-03,2319546.04,3.7,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-001604,MPLAD-WRK-001604,2024-06-23,2024-08-21,942837.87,2.7,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-001605,MPLAD-WRK-001605,2023-11-12,2024-01-10,1273658.79,2.3,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-001606,MPLAD-WRK-001606,2024-05-23,,1712423.62,3.8,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-001607,MPLAD-WRK-001607,2023-10-07,2023-12-01,973642.39,2.9,2023,Superintending Engineer (Udaipur Demo),True
EST-DEMO-001608,MPLAD-WRK-001608,2024-04-06,2024-05-03,3014901.97,2.8,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-001609,MPLAD-WRK-001609,2022-08-22,2022-10-03,1220024.96,3.6,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-001610,MPLAD-WRK-001610,2024-07-06,2024-08-20,1054359.93,3.5,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-001611,MPLAD-WRK-001611,2024-06-21,2024-08-08,1416355.25,4.6,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-001612,MPLAD-WRK-001612,2022-06-17,2022-07-08,457340.52,2.3,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-001613,MPLAD-WRK-001613,2024-09-09,2024-10-27,2726906.17,4.1,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-001614,MPLAD-WRK-001614,2024-12-31,2025-01-17,966861.7,3.4,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-001615,MPLAD-WRK-001615,2023-11-30,2024-01-26,2768166.44,4.4,2023,Superintending Engineer (Bhopal Demo),True
EST-DEMO-001616,MPLAD-WRK-001616,2024-08-05,2024-09-06,2105761.3,3.2,2023,Superintending Engineer (Gaya Demo),True
EST-DEMO-001617,MPLAD-WRK-001617,2022-07-18,2022-08-23,1178895.87,4.0,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-001618,MPLAD-WRK-001618,2023-12-02,2023-12-28,4940671.74,2.3,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-001619,MPLAD-WRK-001619,2023-08-23,2023-09-16,826612.72,2.2,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-001620,MPLAD-WRK-001620,2023-07-03,2023-07-23,1846981.14,3.1,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-001621,MPLAD-WRK-001621,2023-05-19,2023-07-16,2029747.41,3.5,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-001622,MPLAD-WRK-001622,2024-01-03,2024-02-11,533929.3,3.2,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-001623,MPLAD-WRK-001623,2024-05-27,2024-06-28,724907.51,4.8,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-001624,MPLAD-WRK-001624,2024-11-20,2024-12-22,2448389.66,3.1,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-001625,MPLAD-WRK-001625,2022-11-25,2022-12-26,969649.75,3.5,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-001626,MPLAD-WRK-001626,2024-10-26,2024-11-12,2485769.86,2.0,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-001627,MPLAD-WRK-001627,2024-01-04,2024-02-10,1619070.12,3.7,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-001628,MPLAD-WRK-001628,2022-07-14,2022-07-29,1421086.05,3.1,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-001629,MPLAD-WRK-001629,2022-05-11,2022-06-16,919158.19,3.4,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-001630,MPLAD-WRK-001630,2024-01-17,2024-02-15,3168788.57,4.8,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-001631,MPLAD-WRK-001631,2024-12-25,2025-02-02,617421.19,2.2,2023,Superintending Engineer (Jaipur Demo),True
EST-DEMO-001632,MPLAD-WRK-001632,2024-09-04,2024-09-25,965446.25,4.8,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-001633,MPLAD-WRK-001633,2024-05-07,2024-06-22,4224961.29,4.3,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-001634,MPLAD-WRK-001634,2022-08-27,2022-10-15,1210525.18,3.9,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-001635,MPLAD-WRK-001635,2022-12-28,2023-01-16,1102227.87,3.6,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-001636,MPLAD-WRK-001636,2025-01-03,2025-01-30,869254.94,4.9,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-001637,MPLAD-WRK-001637,2024-01-13,2024-03-05,3348897.87,3.0,2023,Superintending Engineer (Rajkot Demo),True
EST-DEMO-001638,MPLAD-WRK-001638,2024-08-31,2024-10-15,964096.21,2.3,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-001639,MPLAD-WRK-001639,2024-07-11,2024-08-25,2060187.79,4.4,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-001640,MPLAD-WRK-001640,2022-04-07,2022-06-01,1559461.23,4.5,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-001641,MPLAD-WRK-001641,2022-10-15,2022-11-24,1480168.62,2.7,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-001642,MPLAD-WRK-001642,2022-10-16,2022-12-10,249424.52,2.5,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-001643,MPLAD-WRK-001643,2023-07-07,,1636877.45,4.2,2023,Superintending Engineer (Nagpur Demo),True
EST-DEMO-001644,MPLAD-WRK-001644,2022-08-17,2022-10-16,185268.79,3.8,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-001645,MPLAD-WRK-001645,2024-07-14,2024-08-11,1349219.63,4.9,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-001646,MPLAD-WRK-001646,2024-08-30,2024-10-04,915433.98,4.9,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-001647,MPLAD-WRK-001647,2023-06-09,2023-07-28,2106724.43,3.8,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-001648,MPLAD-WRK-001648,2023-07-29,2023-08-14,760728.08,3.9,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-001649,MPLAD-WRK-001649,2022-07-20,2022-09-05,3490974.12,2.3,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-001650,MPLAD-WRK-001650,2024-01-11,2024-03-07,739680.13,5.0,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-001651,MPLAD-WRK-001651,2023-04-16,2023-06-13,1627510.23,4.8,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-001652,MPLAD-WRK-001652,2023-04-21,2023-06-16,3559551.97,4.9,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-001653,MPLAD-WRK-001653,2024-05-12,2024-06-18,1098388.93,2.6,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-001654,MPLAD-WRK-001654,2022-06-11,2022-07-25,756291.94,2.2,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-001655,MPLAD-WRK-001655,2023-02-06,2023-03-17,1169731.9,4.4,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-001656,MPLAD-WRK-001656,2022-06-05,2022-07-13,755706.77,2.9,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-001657,MPLAD-WRK-001657,2024-10-01,2024-10-22,1324818.16,2.9,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-001658,MPLAD-WRK-001658,2024-10-12,2024-11-24,1070368.96,2.5,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-001659,MPLAD-WRK-001659,2023-04-19,2023-06-04,377106.9,4.2,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-001660,MPLAD-WRK-001660,2024-06-18,2024-08-02,1731513.23,3.0,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-001661,MPLAD-WRK-001661,2023-03-31,2023-05-27,2037216.72,4.1,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-001662,MPLAD-WRK-001662,2023-12-24,2024-01-08,3076354.57,2.5,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-001663,MPLAD-WRK-001663,2023-10-14,2023-11-04,1366915.33,2.5,2023,Superintending Engineer (Jaipur Demo),True
EST-DEMO-001664,MPLAD-WRK-001664,2022-09-21,2022-10-31,4084745.56,3.5,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-001665,MPLAD-WRK-001665,2022-11-04,2022-12-27,2222551.24,2.9,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-001666,MPLAD-WRK-001666,2022-10-11,2022-11-22,2284151.21,2.3,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-001667,MPLAD-WRK-001667,2023-01-05,2023-03-05,3070529.85,3.2,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-001668,MPLAD-WRK-001668,2022-10-13,,1037141.81,2.9,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-001669,MPLAD-WRK-001669,2022-07-13,2022-09-11,260158.43,2.0,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-001670,MPLAD-WRK-001670,2023-11-23,2023-12-25,2448381.32,4.7,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-001671,MPLAD-WRK-001671,2025-01-27,2025-03-20,1284256.52,3.1,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-001672,MPLAD-WRK-001672,2024-06-13,2024-07-05,997102.97,3.0,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-001673,MPLAD-WRK-001673,2023-05-28,2023-07-13,2341715.24,2.2,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-001674,MPLAD-WRK-001674,2025-01-06,,722320.61,2.9,2023,Superintending Engineer (Gaya Demo),True
EST-DEMO-001675,MPLAD-WRK-001675,2024-07-07,2024-08-02,595475.32,3.4,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-001676,MPLAD-WRK-001676,2022-07-24,2022-09-01,680885.04,2.2,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-001677,MPLAD-WRK-001677,2024-12-05,2025-01-21,2181021.32,3.1,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-001678,MPLAD-WRK-001678,2024-09-19,2024-10-26,1653928.93,3.2,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-001679,MPLAD-WRK-001679,2022-07-19,2022-08-13,1281033.3,4.0,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-001680,MPLAD-WRK-001680,2024-08-17,2024-09-15,1004374.86,3.8,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-001681,MPLAD-WRK-001681,2024-07-08,2024-08-03,586797.14,4.4,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-001682,MPLAD-WRK-001682,2025-01-27,2025-02-22,2519779.25,4.1,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-001683,MPLAD-WRK-001683,2024-04-12,2024-06-07,2693074.79,4.5,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-001684,MPLAD-WRK-001684,2022-04-19,2022-05-21,1602985.05,2.3,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-001685,MPLAD-WRK-001685,2023-08-18,2023-10-12,927776.26,3.4,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-001686,MPLAD-WRK-001686,2024-12-07,2025-01-31,1936553.14,3.4,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-001687,MPLAD-WRK-001687,2024-07-21,2024-08-26,1351450.18,4.8,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-001688,MPLAD-WRK-001688,2023-04-17,2023-05-18,2286797.14,2.3,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-001689,MPLAD-WRK-001689,2023-10-19,2023-11-30,1519205.38,4.0,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-001690,MPLAD-WRK-001690,2024-10-29,2024-11-26,999533.04,4.0,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-001691,MPLAD-WRK-001691,2023-12-03,2024-01-03,1111408.53,2.4,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-001692,MPLAD-WRK-001692,2022-12-31,2023-02-06,1280446.18,3.3,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-001693,MPLAD-WRK-001693,2023-07-17,2023-09-13,1395827.39,3.5,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-001694,MPLAD-WRK-001694,2024-01-06,2024-02-25,1186339.43,3.4,2023,Superintending Engineer (Hyderabad Demo),True
EST-DEMO-001695,MPLAD-WRK-001695,2023-01-24,2023-02-09,437650.09,3.5,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-001696,MPLAD-WRK-001696,2022-08-13,2022-10-07,883897.42,4.9,2023,Superintending Engineer (Madurai Demo),True
EST-DEMO-001697,MPLAD-WRK-001697,2024-03-18,2024-05-16,2042843.42,3.5,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-001698,MPLAD-WRK-001698,2023-11-18,2023-12-05,281556.18,2.2,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-001699,MPLAD-WRK-001699,2023-11-22,,3175179.83,3.3,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-001700,MPLAD-WRK-001700,2022-05-07,2022-06-14,1955274.12,5.0,2023,Superintending Engineer (Lucknow Demo),True
EST-DEMO-001701,MPLAD-WRK-001701,2025-01-15,2025-03-05,655458.24,4.5,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-001702,MPLAD-WRK-001702,2023-02-18,2023-04-15,3849718.79,4.1,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-001703,MPLAD-WRK-001703,2022-04-22,2022-05-07,1405580.8,2.6,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-001704,MPLAD-WRK-001704,2022-07-05,2022-07-23,716932.57,3.5,2023,Superintending Engineer (Jaipur Demo),True
EST-DEMO-001705,MPLAD-WRK-001705,2023-08-13,2023-09-04,1648705.94,3.0,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-001706,MPLAD-WRK-001706,2023-01-31,2023-03-22,690726.91,4.0,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-001707,MPLAD-WRK-001707,2024-12-31,2025-02-06,290242.18,4.8,2023,Superintending Engineer (Kolkata Demo),True
EST-DEMO-001708,MPLAD-WRK-001708,2024-08-24,2024-10-09,1012474.8,4.6,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-001709,MPLAD-WRK-001709,2022-05-06,2022-06-10,2078135.24,2.6,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-001710,MPLAD-WRK-001710,2022-06-10,2022-08-01,1301987.21,4.5,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-001711,MPLAD-WRK-001711,2022-10-11,2022-11-13,900777.55,2.3,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-001712,MPLAD-WRK-001712,2023-07-10,2023-08-12,1253445.85,3.0,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-001713,MPLAD-WRK-001713,2023-05-01,2023-06-27,785949.86,4.8,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-001714,MPLAD-WRK-001714,2024-11-24,2024-12-22,525493.74,3.6,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-001715,MPLAD-WRK-001715,2022-10-14,2022-12-05,610858.74,4.7,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-001716,MPLAD-WRK-001716,2024-10-16,2024-11-05,1410579.35,2.3,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-001717,MPLAD-WRK-001717,2023-10-09,2023-11-19,3639608.66,4.2,2023,Superintending Engineer (Jaipur Demo),True
EST-DEMO-001718,MPLAD-WRK-001718,2023-07-04,2023-07-31,1124731.05,3.1,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-001719,MPLAD-WRK-001719,2022-11-07,2022-12-12,2923392.72,3.3,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-001720,MPLAD-WRK-001720,2024-10-05,2024-10-29,1704415.39,4.4,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-001721,MPLAD-WRK-001721,2024-10-09,2024-10-28,2389879.1,3.6,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-001722,MPLAD-WRK-001722,2024-12-26,2025-01-30,1685336.11,2.2,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-001723,MPLAD-WRK-001723,2023-06-29,2023-07-20,715441.41,2.2,2023,Superintending Engineer (Bhopal Demo),True
EST-DEMO-001724,MPLAD-WRK-001724,2023-04-05,2023-05-19,2008390.73,2.9,2023,Superintending Engineer (Madurai Demo),True
EST-DEMO-001725,MPLAD-WRK-001725,2022-09-18,2022-10-18,1822806.88,3.7,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-001726,MPLAD-WRK-001726,2023-11-28,2024-01-13,5546712.9,3.3,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-001727,MPLAD-WRK-001727,2024-01-20,2024-03-20,1133849.96,3.1,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-001728,MPLAD-WRK-001728,2022-04-09,2022-05-08,1430286.23,2.7,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-001729,MPLAD-WRK-001729,2023-08-01,2023-09-05,1122337.57,3.1,2023,Superintending Engineer (Udaipur Demo),True
EST-DEMO-001730,MPLAD-WRK-001730,2024-12-22,2025-01-30,1293257.28,4.5,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-001731,MPLAD-WRK-001731,2024-10-21,2024-11-19,708175.64,3.5,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-001732,MPLAD-WRK-001732,2023-07-08,2023-08-14,1681364.38,3.9,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-001733,MPLAD-WRK-001733,2024-05-01,2024-06-29,594735.7,2.7,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-001734,MPLAD-WRK-001734,2024-05-20,2024-07-18,751642.96,3.1,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-001735,MPLAD-WRK-001735,2022-12-15,2023-02-08,1342208.96,2.0,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-001736,MPLAD-WRK-001736,2022-12-14,2023-01-01,2736882.42,3.0,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-001737,MPLAD-WRK-001737,2023-12-25,2024-02-21,3383956.21,2.4,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-001738,MPLAD-WRK-001738,2023-06-28,2023-07-19,776857.29,2.1,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-001739,MPLAD-WRK-001739,2024-07-09,2024-08-20,1197123.4,3.2,2023,Superintending Engineer (Nagpur Demo),True
EST-DEMO-001740,MPLAD-WRK-001740,2023-06-13,2023-07-24,750805.86,2.6,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-001741,MPLAD-WRK-001741,2022-12-25,2023-01-18,1504728.23,4.5,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-001742,MPLAD-WRK-001742,2024-07-22,2024-08-22,1909728.91,2.3,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-001743,MPLAD-WRK-001743,2023-11-25,2024-01-07,2362192.12,2.5,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-001744,MPLAD-WRK-001744,2022-07-09,2022-08-24,744595.01,2.5,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-001745,MPLAD-WRK-001745,2024-08-11,2024-09-15,828211.78,2.8,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-001746,MPLAD-WRK-001746,2024-07-24,2024-08-11,1363903.22,4.5,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-001747,MPLAD-WRK-001747,2023-03-21,2023-04-13,959998.72,4.9,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-001748,MPLAD-WRK-001748,2024-05-31,2024-07-01,1247209.4,3.0,2023,Superintending Engineer (Agra Demo),True
EST-DEMO-001749,MPLAD-WRK-001749,2024-07-18,2024-09-02,837244.94,4.0,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-001750,MPLAD-WRK-001750,2023-12-27,2024-02-24,1623466.65,3.0,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-001751,MPLAD-WRK-001751,2023-09-28,2023-11-06,2358252.71,2.3,2023,Superintending Engineer (Udaipur Demo),True
EST-DEMO-001752,MPLAD-WRK-001752,2024-02-21,2024-03-15,1436661.53,4.8,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-001753,MPLAD-WRK-001753,2023-06-03,2023-07-22,2205585.01,3.2,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-001754,MPLAD-WRK-001754,2023-03-20,2023-05-06,2150509.39,2.3,2023,Superintending Engineer (Gaya Demo),True
EST-DEMO-001755,MPLAD-WRK-001755,2024-08-24,2024-09-14,1375554.59,3.7,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-001756,MPLAD-WRK-001756,2022-05-12,2022-07-02,2042095.55,3.3,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-001757,MPLAD-WRK-001757,2023-07-15,2023-09-02,1071575.87,3.0,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-001758,MPLAD-WRK-001758,2022-10-16,2022-10-31,1064622.44,4.2,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-001759,MPLAD-WRK-001759,2023-07-22,2023-08-31,1461340.11,4.4,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-001760,MPLAD-WRK-001760,2023-04-15,2023-05-26,473347.52,3.1,2023,Superintending Engineer (Dibrugarh Demo),True
