update_id,work_id,update_date,physical_progress_pct,stage_name,expenditure_to_date,reported_by_designation,remarks,geo_tagged_photo_ref,synthetic_demo_data
UPD-DEMO-0003475,MPLAD-WRK-000818,2025-03-03,13.7,Planning & Mobilization,153030.71,Junior Engineer (Khordha Irrigation & Flood Management Dept (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 13.7%.,photos/synth_work_MPLAD-WRK-000818_stage_1.jpg,True
UPD-DEMO-0003476,MPLAD-WRK-000818,2025-04-07,26.5,Excavation & Foundation,306061.42,Junior Engineer (Khordha Irrigation & Flood Management Dept (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 26.5%.,photos/synth_work_MPLAD-WRK-000818_stage_2.jpg,True
UPD-DEMO-0003477,MPLAD-WRK-000818,2025-05-08,43.9,Structural Construction,459092.13,Junior Engineer (Khordha Irrigation & Flood Management Dept (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 43.9%.,photos/synth_work_MPLAD-WRK-000818_stage_3.jpg,True
UPD-DEMO-0003478,MPLAD-WRK-000818,2025-06-15,58.7,Finishing & Installations,612122.84,Junior Engineer (Khordha Irrigation & Flood Management Dept (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 58.7%.,photos/synth_work_MPLAD-WRK-000818_stage_4.jpg,True
UPD-DEMO-0003479,MPLAD-WRK-000819,2023-10-06,3.0,Planning & Mobilization,19564.29,Junior Engineer (Dharwad Public Works Dept (Demo) Unit-4),Stage 'Planning & Mobilization' executed. Physical progress at 3.0%.,photos/synth_work_MPLAD-WRK-000819_stage_1.jpg,True
UPD-DEMO-0003480,MPLAD-WRK-000819,2023-11-20,5.7,Excavation & Foundation,39128.58,Junior Engineer (Dharwad Public Works Dept (Demo) Unit-4),Stage 'Excavation & Foundation' executed. Physical progress at 5.7%.,photos/synth_work_MPLAD-WRK-000819_stage_2.jpg,True
UPD-DEMO-0003481,MPLAD-WRK-000819,2023-12-25,9.4,Structural Construction,58692.86,Junior Engineer (Dharwad Public Works Dept (Demo) Unit-4),Stage 'Structural Construction' executed. Physical progress at 9.4%.,photos/synth_work_MPLAD-WRK-000819_stage_3.jpg,True
UPD-DEMO-0003482,MPLAD-WRK-000819,2024-01-20,11.9,Finishing & Installations,78257.15,Junior Engineer (Dharwad Public Works Dept (Demo) Unit-4),Stage 'Finishing & Installations' executed. Physical progress at 11.9%.,photos/synth_work_MPLAD-WRK-000819_stage_4.jpg,True
UPD-DEMO-0003483,MPLAD-WRK-000819,2024-03-01,15.0,Testing & Commissioning,97821.44,Junior Engineer (Dharwad Public Works Dept (Demo) Unit-4),Stage 'Testing & Commissioning' executed. Physical progress at 15.0%.,photos/synth_work_MPLAD-WRK-000819_stage_5.jpg,True
UPD-DEMO-0003484,MPLAD-WRK-000820,2023-06-24,0.0,Planning & Mobilization,53728.75,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0003485,MPLAD-WRK-000821,2024-08-09,25.2,Planning & Mobilization,135722.52,Junior Engineer (Krishna State Sports Infrastructure Authority (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 25.2%.,photos/synth_work_MPLAD-WRK-000821_stage_1.jpg,True
UPD-DEMO-0003486,MPLAD-WRK-000821,2024-09-16,45.0,Excavation & Foundation,271445.05,Junior Engineer (Krishna State Sports Infrastructure Authority (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 45.0%.,photos/synth_work_MPLAD-WRK-000821_stage_2.jpg,True
UPD-DEMO-0003487,MPLAD-WRK-000821,2024-10-17,72.3,Structural Construction,407167.57,Junior Engineer (Krishna State Sports Infrastructure Authority (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 72.3%.,photos/synth_work_MPLAD-WRK-000821_stage_3.jpg,True
UPD-DEMO-0003488,MPLAD-WRK-000821,2024-11-24,100.0,Finishing & Installations,542890.1,Junior Engineer (Krishna State Sports Infrastructure Authority (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000821_stage_4.jpg,True
UPD-DEMO-0003489,MPLAD-WRK-000823,2024-07-13,12.9,Planning & Mobilization,101712.0,Junior Engineer (Darjeeling State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 12.9%.,photos/synth_work_MPLAD-WRK-000823_stage_1.jpg,True
UPD-DEMO-0003490,MPLAD-WRK-000823,2024-08-19,26.7,Excavation & Foundation,203424.0,Junior Engineer (Darjeeling State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 26.7%.,photos/synth_work_MPLAD-WRK-000823_stage_2.jpg,True
UPD-DEMO-0003491,MPLAD-WRK-000823,2024-09-26,39.7,Structural Construction,305136.0,Junior Engineer (Darjeeling State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 39.7%.,photos/synth_work_MPLAD-WRK-000823_stage_3.jpg,True
UPD-DEMO-0003492,MPLAD-WRK-000823,2024-10-25,51.5,Finishing & Installations,406847.99,Junior Engineer (Darjeeling State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 51.5%.,photos/synth_work_MPLAD-WRK-000823_stage_4.jpg,True
UPD-DEMO-0003493,MPLAD-WRK-000823,2024-12-03,71.6,Testing & Commissioning,508559.99,Junior Engineer (Darjeeling State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 71.6%.,photos/synth_work_MPLAD-WRK-000823_stage_5.jpg,True
UPD-DEMO-0003494,MPLAD-WRK-000823,2025-01-04,85.0,Final Handover,610271.99,Junior Engineer (Darjeeling State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 85.0%.,photos/synth_work_MPLAD-WRK-000823_stage_6.jpg,True
UPD-DEMO-0003495,MPLAD-WRK-000823,2025-02-13,100.0,Final Handover,711983.99,Junior Engineer (Darjeeling State Sports Infrastructure Authority (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000823_stage_7.jpg,True
UPD-DEMO-0003496,MPLAD-WRK-000824,2024-07-28,6.5,Planning & Mobilization,18715.11,Junior Engineer (Kozhikode Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 6.5%.,photos/synth_work_MPLAD-WRK-000824_stage_1.jpg,True
UPD-DEMO-0003497,MPLAD-WRK-000824,2024-08-30,12.7,Excavation & Foundation,37430.22,Junior Engineer (Kozhikode Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 12.7%.,photos/synth_work_MPLAD-WRK-000824_stage_2.jpg,True
UPD-DEMO-0003498,MPLAD-WRK-000824,2024-10-05,21.0,Structural Construction,56145.32,Junior Engineer (Kozhikode Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 21.0%.,photos/synth_work_MPLAD-WRK-000824_stage_3.jpg,True
UPD-DEMO-0003499,MPLAD-WRK-000824,2024-11-06,25.0,Finishing & Installations,74860.43,Junior Engineer (Kozhikode Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 25.0%.,photos/synth_work_MPLAD-WRK-000824_stage_4.jpg,True
UPD-DEMO-0003500,MPLAD-WRK-000824,2024-12-17,34.1,Testing & Commissioning,93575.54,Junior Engineer (Kozhikode Zilla Parishad Engineering Division (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 34.1%.,photos/synth_work_MPLAD-WRK-000824_stage_5.jpg,True
UPD-DEMO-0003501,MPLAD-WRK-000825,2024-09-05,0.0,Planning & Mobilization,54622.61,Junior Engineer (Gaya Rural Development Agency (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0003502,MPLAD-WRK-000826,2025-03-26,12.6,Planning & Mobilization,224853.29,Junior Engineer (Gwalior Zilla Parishad Engineering Division (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 12.6%.,photos/synth_work_MPLAD-WRK-000826_stage_1.jpg,True
UPD-DEMO-0003503,MPLAD-WRK-000826,2025-05-05,26.1,Excavation & Foundation,449706.57,Junior Engineer (Gwalior Zilla Parishad Engineering Division (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 26.1%.,photos/synth_work_MPLAD-WRK-000826_stage_2.jpg,True
UPD-DEMO-0003504,MPLAD-WRK-000826,2025-06-06,38.7,Structural Construction,674559.86,Junior Engineer (Gwalior Zilla Parishad Engineering Division (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 38.7%.,photos/synth_work_MPLAD-WRK-000826_stage_3.jpg,True
UPD-DEMO-0003505,MPLAD-WRK-000826,2025-07-07,52.9,Finishing & Installations,899413.14,Junior Engineer (Gwalior Zilla Parishad Engineering Division (Demo) Unit-5),Stage 'Finishing & Installations' executed. Physical progress at 52.9%.,photos/synth_work_MPLAD-WRK-000826_stage_4.jpg,True
UPD-DEMO-0003506,MPLAD-WRK-000826,2025-08-08,67.5,Testing & Commissioning,1124266.43,Junior Engineer (Gwalior Zilla Parishad Engineering Division (Demo) Unit-5),Stage 'Testing & Commissioning' executed. Physical progress at 67.5%.,photos/synth_work_MPLAD-WRK-000826_stage_5.jpg,True
UPD-DEMO-0003507,MPLAD-WRK-000827,2025-02-08,0.0,Planning & Mobilization,122127.07,Junior Engineer (Khordha State Sports Infrastructure Authority (Demo) Unit-4),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0003508,MPLAD-WRK-000830,2024-06-30,0.0,Planning & Mobilization,71212.12,Junior Engineer (Prayagraj Water Supply & Sanitation Board (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0003509,MPLAD-WRK-000831,2023-11-24,8.0,Planning & Mobilization,52619.86,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 8.0%.,photos/synth_work_MPLAD-WRK-000831_stage_1.jpg,True
UPD-DEMO-0003510,MPLAD-WRK-000831,2023-12-29,15.5,Excavation & Foundation,105239.73,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 15.5%.,photos/synth_work_MPLAD-WRK-000831_stage_2.jpg,True
UPD-DEMO-0003511,MPLAD-WRK-000831,2024-02-06,22.2,Structural Construction,157859.59,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 22.2%.,photos/synth_work_MPLAD-WRK-000831_stage_3.jpg,True
UPD-DEMO-0003512,MPLAD-WRK-000831,2024-03-03,31.9,Finishing & Installations,210479.46,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 31.9%.,photos/synth_work_MPLAD-WRK-000831_stage_4.jpg,True
UPD-DEMO-0003513,MPLAD-WRK-000831,2024-04-12,40.1,Testing & Commissioning,263099.32,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 40.1%.,photos/synth_work_MPLAD-WRK-000831_stage_5.jpg,True
UPD-DEMO-0003514,MPLAD-WRK-000832,2022-08-27,0.0,Planning & Mobilization,0.0,Junior Engineer (Muzaffarpur Zilla Parishad Engineering Division (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0003515,MPLAD-WRK-000833,2023-05-13,27.1,Planning & Mobilization,126503.92,Junior Engineer (Indore State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 27.1%.,photos/synth_work_MPLAD-WRK-000833_stage_1.jpg,True
UPD-DEMO-0003516,MPLAD-WRK-000833,2023-06-16,58.3,Excavation & Foundation,253007.85,Junior Engineer (Indore State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 58.3%.,photos/synth_work_MPLAD-WRK-000833_stage_2.jpg,True
UPD-DEMO-0003517,MPLAD-WRK-000833,2023-07-21,85.9,Structural Construction,379511.77,Junior Engineer (Indore State Renewable Energy Development Corp (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 85.9%.,photos/synth_work_MPLAD-WRK-000833_stage_3.jpg,True
UPD-DEMO-0003518,MPLAD-WRK-000834,2025-04-12,0.0,Planning & Mobilization,190517.64,Junior Engineer (Thiruvananthapuram State Sports Infrastructure Authority (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0003519,MPLAD-WRK-000835,2024-01-06,13.7,Planning & Mobilization,224141.83,Junior Engineer (Kota Municipal Engineering Cell (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 13.7%.,photos/synth_work_MPLAD-WRK-000835_stage_1.jpg,True
UPD-DEMO-0003520,MPLAD-WRK-000835,2024-01-31,29.1,Excavation & Foundation,448283.67,Junior Engineer (Kota Municipal Engineering Cell (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 29.1%.,photos/synth_work_MPLAD-WRK-000835_stage_2.jpg,True
UPD-DEMO-0003521,MPLAD-WRK-000835,2024-03-10,43.9,Structural Construction,672425.5,Junior Engineer (Kota Municipal Engineering Cell (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 43.9%.,photos/synth_work_MPLAD-WRK-000835_stage_3.jpg,True
UPD-DEMO-0003522,MPLAD-WRK-000835,2024-04-14,55.8,Finishing & Installations,896567.34,Junior Engineer (Kota Municipal Engineering Cell (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 55.8%.,photos/synth_work_MPLAD-WRK-000835_stage_4.jpg,True
UPD-DEMO-0003523,MPLAD-WRK-000835,2024-05-16,70.6,Testing & Commissioning,1120709.17,Junior Engineer (Kota Municipal Engineering Cell (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 70.6%.,photos/synth_work_MPLAD-WRK-000835_stage_5.jpg,True
UPD-DEMO-0003524,MPLAD-WRK-000835,2024-06-24,88.5,Final Handover,1344851.01,Junior Engineer (Kota Municipal Engineering Cell (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 88.5%.,photos/synth_work_MPLAD-WRK-000835_stage_6.jpg,True
UPD-DEMO-0003525,MPLAD-WRK-000835,2024-08-01,100.0,Final Handover,1568992.84,Junior Engineer (Kota Municipal Engineering Cell (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000835_stage_7.jpg,True
UPD-DEMO-0003526,MPLAD-WRK-000836,2023-09-14,18.9,Planning & Mobilization,39513.38,Junior Engineer (Jodhpur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Planning & Mobilization' executed. Physical progress at 18.9%.,photos/synth_work_MPLAD-WRK-000836_stage_1.jpg,True
UPD-DEMO-0003527,MPLAD-WRK-000836,2023-10-26,36.8,Excavation & Foundation,79026.76,Junior Engineer (Jodhpur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Excavation & Foundation' executed. Physical progress at 36.8%.,photos/synth_work_MPLAD-WRK-000836_stage_2.jpg,True
UPD-DEMO-0003528,MPLAD-WRK-000836,2023-11-26,58.0,Structural Construction,118540.15,Junior Engineer (Jodhpur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Structural Construction' executed. Physical progress at 58.0%.,photos/synth_work_MPLAD-WRK-000836_stage_3.jpg,True
UPD-DEMO-0003529,MPLAD-WRK-000836,2023-12-30,80.8,Finishing & Installations,158053.53,Junior Engineer (Jodhpur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Finishing & Installations' executed. Physical progress at 80.8%.,photos/synth_work_MPLAD-WRK-000836_stage_4.jpg,True
UPD-DEMO-0003530,MPLAD-WRK-000836,2024-02-07,100.0,Testing & Commissioning,197566.91,Junior Engineer (Jodhpur State Renewable Energy Development Corp (Demo) Unit-4),Stage 'Testing & Commissioning' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000836_stage_5.jpg,True
UPD-DEMO-0003531,MPLAD-WRK-000837,2024-11-09,17.0,Planning & Mobilization,610270.18,Junior Engineer (Gwalior Rural Development Agency (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 17.0%.,photos/synth_work_MPLAD-WRK-000837_stage_1.jpg,True
UPD-DEMO-0003532,MPLAD-WRK-000837,2024-12-22,32.0,Excavation & Foundation,1220540.35,Junior Engineer (Gwalior Rural Development Agency (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 32.0%.,photos/synth_work_MPLAD-WRK-000837_stage_2.jpg,True
UPD-DEMO-0003533,MPLAD-WRK-000837,2025-01-21,47.9,Structural Construction,1830810.53,Junior Engineer (Gwalior Rural Development Agency (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 47.9%.,photos/synth_work_MPLAD-WRK-000837_stage_3.jpg,True
UPD-DEMO-0003534,MPLAD-WRK-000837,2025-02-21,65.7,Finishing & Installations,2441080.7,Junior Engineer (Gwalior Rural Development Agency (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 65.7%.,photos/synth_work_MPLAD-WRK-000837_stage_4.jpg,True
UPD-DEMO-0003535,MPLAD-WRK-000838,2022-09-22,16.0,Planning & Mobilization,167216.07,Junior Engineer (Kota Public Works Dept (Demo) Unit-4),Stage 'Planning & Mobilization' executed. Physical progress at 16.0%.,photos/synth_work_MPLAD-WRK-000838_stage_1.jpg,True
UPD-DEMO-0003536,MPLAD-WRK-000838,2022-11-05,32.8,Excavation & Foundation,334432.14,Junior Engineer (Kota Public Works Dept (Demo) Unit-4),Stage 'Excavation & Foundation' executed. Physical progress at 32.8%.,photos/synth_work_MPLAD-WRK-000838_stage_2.jpg,True
UPD-DEMO-0003537,MPLAD-WRK-000838,2022-12-01,47.7,Structural Construction,501648.21,Junior Engineer (Kota Public Works Dept (Demo) Unit-4),Stage 'Structural Construction' executed. Physical progress at 47.7%.,photos/synth_work_MPLAD-WRK-000838_stage_3.jpg,True
UPD-DEMO-0003538,MPLAD-WRK-000838,2023-01-14,63.0,Finishing & Installations,668864.28,Junior Engineer (Kota Public Works Dept (Demo) Unit-4),Stage 'Finishing & Installations' executed. Physical progress at 63.0%.,photos/synth_work_MPLAD-WRK-000838_stage_4.jpg,True
UPD-DEMO-0003539,MPLAD-WRK-000838,2023-02-17,76.1,Testing & Commissioning,836080.35,Junior Engineer (Kota Public Works Dept (Demo) Unit-4),Stage 'Testing & Commissioning' executed. Physical progress at 76.1%.,photos/synth_work_MPLAD-WRK-000838_stage_5.jpg,True
UPD-DEMO-0003540,MPLAD-WRK-000838,2023-03-16,100.0,Final Handover,1003296.42,Junior Engineer (Kota Public Works Dept (Demo) Unit-4),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-000838_stage_6.jpg,True
UPD-DEMO-0003541,MPLAD-WRK-000840,2022-07-18,14.0,Planning & Mobilization,63435.08,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 14.0%.,photos/synth_work_MPLAD-WRK-000840_stage_1.jpg,True
UPD-DEMO-0003542,MPLAD-WRK-000840,2022-08-22,26.7,Excavation & Foundation,126870.16,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 26.7%.,photos/synth_work_MPLAD-WRK-000840_stage_2.jpg,True
UPD-DEMO-0003543,MPLAD-WRK-000840,2022-09-29,43.1,Structural Construction,190305.25,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 43.1%.,photos/synth_work_MPLAD-WRK-000840_stage_3.jpg,True
UPD-DEMO-0003544,MPLAD-WRK-000840,2022-11-10,57.5,Finishing & Installations,253740.33,Junior Engineer (Warangal Irrigation & Flood Management Dept (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 57.5%.,photos/synth_work_MPLAD-WRK-000840_stage_4.jpg,True
