sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-002103,MPLAD-WRK-002166,MPLAD/PAT/2023/02103,2023-05-13,2101263.96,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-002104,MPLAD-WRK-002167,MPLAD/MAD/2024/02104,2024-07-02,610055.11,50-50,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-002105,MPLAD-WRK-002168,MPLAD/BEN/2023/02105,2023-11-20,1192885.73,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002106,MPLAD-WRK-002169,MPLAD/NAG/2022/02106,2022-05-18,248635.93,50-50,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-002107,MPLAD-WRK-002170,MPLAD/JOD/2023/02107,2023-10-29,3264671.05,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-002108,MPLAD-WRK-002171,MPLAD/IND/2024/02108,2024-01-27,211505.12,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002109,MPLAD-WRK-002172,MPLAD/SUR/2022/02109,2022-12-24,1990585.79,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-002110,MPLAD-WRK-002173,MPLAD/VAR/2024/02110,2024-06-11,529276.82,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-002111,MPLAD-WRK-002174,MPLAD/AGR/2024/02111,2024-05-25,277819.23,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002112,MPLAD-WRK-002176,MPLAD/GWA/2023/02112,2023-02-27,961644.07,50-50,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-002113,MPLAD-WRK-002177,MPLAD/VIS/2024/02113,2024-11-01,2264006.15,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-002114,MPLAD-WRK-002178,MPLAD/DHA/2024/02114,2024-01-26,648432.74,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-002115,MPLAD-WRK-002179,MPLAD/BEN/2023/02115,2023-10-02,717965.61,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002116,MPLAD-WRK-002180,MPLAD/AMR/2022/02116,2022-10-17,490903.24,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002117,MPLAD-WRK-002181,MPLAD/LUC/2022/02117,2022-10-28,1482688.03,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-002118,MPLAD-WRK-002182,MPLAD/KAN/2022/02118,2022-06-22,1205900.25,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002119,MPLAD-WRK-002183,MPLAD/DIB/2022/02119,2022-09-08,1056592.25,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-002120,MPLAD-WRK-002184,MPLAD/BEN/2024/02120,2024-04-16,4806158.02,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002121,MPLAD-WRK-002185,MPLAD/MYS/2025/02121,2025-03-18,1339454.41,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-002122,MPLAD-WRK-002186,MPLAD/NOR/2023/02122,2023-02-22,1077554.79,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-002123,MPLAD-WRK-002187,MPLAD/SUR/2022/02123,2022-07-22,1367079.14,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-002124,MPLAD-WRK-002188,MPLAD/KOZ/2022/02124,2022-08-02,1264750.02,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002125,MPLAD-WRK-002189,MPLAD/CHE/2022/02125,2022-08-14,358427.92,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-002126,MPLAD-WRK-002190,MPLAD/PUR/2023/02126,2023-04-29,1629520.88,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-002127,MPLAD-WRK-002191,MPLAD/KOL/2023/02127,2023-06-12,644425.64,50-50,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-002128,MPLAD-WRK-002192,MPLAD/BHO/2024/02128,2024-08-23,2975204.48,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-002129,MPLAD-WRK-002193,MPLAD/BEN/2022/02129,2022-11-02,687527.83,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002130,MPLAD-WRK-002194,MPLAD/KRI/2024/02130,2024-12-22,1965781.42,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-002131,MPLAD-WRK-002195,MPLAD/KAM/2023/02131,2023-09-22,2394106.78,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002132,MPLAD-WRK-002196,MPLAD/KOL/2023/02132,2023-11-12,985165.77,50-50,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-002133,MPLAD-WRK-002198,MPLAD/CHE/2024/02133,2024-03-22,588452.76,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-002134,MPLAD-WRK-002199,MPLAD/KHO/2024/02134,2024-05-11,662896.03,50-50,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-002135,MPLAD-WRK-002200,MPLAD/KOT/2025/02135,2025-02-12,706841.8,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-002136,MPLAD-WRK-002201,MPLAD/HYD/2024/02136,2024-12-10,2299604.04,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-002137,MPLAD-WRK-002202,MPLAD/AHM/2023/02137,2023-06-02,799140.77,50-50,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-002138,MPLAD-WRK-002203,MPLAD/NAG/2022/02138,2022-12-07,4052460.21,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-002139,MPLAD-WRK-002204,MPLAD/VAD/2025/02139,2025-02-12,1188516.57,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-002140,MPLAD-WRK-002205,MPLAD/SAL/2023/02140,2023-10-23,1167672.02,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-002141,MPLAD-WRK-002206,MPLAD/NAS/2024/02141,2024-06-20,918799.16,50-50,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-002142,MPLAD-WRK-002207,MPLAD/IND/2024/02142,2024-08-23,1165184.39,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002143,MPLAD-WRK-002208,MPLAD/AUR/2024/02143,2024-09-03,738944.82,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-002144,MPLAD-WRK-002209,MPLAD/NOR/2024/02144,2024-11-05,3547453.81,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-002145,MPLAD-WRK-002210,MPLAD/VIS/2022/02145,2022-09-04,1507898.92,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-002146,MPLAD-WRK-002211,MPLAD/DHA/2024/02146,2024-05-08,250531.45,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-002147,MPLAD-WRK-002212,MPLAD/JOD/2022/02147,2022-05-18,836223.85,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-002148,MPLAD-WRK-002213,MPLAD/BEL/2023/02148,2023-11-24,787325.26,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-002149,MPLAD-WRK-002214,MPLAD/DHA/2025/02149,2025-02-16,1329080.52,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-002150,MPLAD-WRK-002215,MPLAD/VAD/2022/02150,2022-12-21,478101.58,50-50,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-002151,MPLAD-WRK-002216,MPLAD/BEL/2024/02151,2024-12-06,586221.37,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-002152,MPLAD-WRK-002217,MPLAD/AHM/2024/02152,2024-09-22,1316006.27,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-002153,MPLAD-WRK-002218,MPLAD/LUD/2023/02153,2023-09-23,2281738.86,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-002154,MPLAD-WRK-002219,MPLAD/CUT/2024/02154,2024-06-14,1550709.28,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-002155,MPLAD-WRK-002220,MPLAD/UDA/2024/02155,2024-11-28,1299733.52,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-002156,MPLAD-WRK-002221,MPLAD/KHO/2023/02156,2023-05-30,365348.11,50-50,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-002157,MPLAD-WRK-002222,MPLAD/DAR/2022/02157,2022-10-26,1978116.18,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-002158,MPLAD-WRK-002223,MPLAD/MUZ/2025/02158,2025-02-15,1389577.81,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-002159,MPLAD-WRK-002224,MPLAD/AGR/2022/02159,2022-06-30,814994.28,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002160,MPLAD-WRK-002225,MPLAD/MYS/2024/02160,2024-09-24,891753.1,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-002161,MPLAD-WRK-002226,MPLAD/CHE/2023/02161,2023-01-12,1418575.21,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-002162,MPLAD-WRK-002227,MPLAD/UDA/2023/02162,2023-05-14,1802619.22,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-002163,MPLAD-WRK-002228,MPLAD/DHA/2024/02163,2024-12-04,759148.61,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-002164,MPLAD-WRK-002229,MPLAD/AHM/2024/02164,2024-12-06,958216.82,50-50,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-002165,MPLAD-WRK-002231,MPLAD/MAD/2023/02165,2023-01-24,2598161.23,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-002166,MPLAD-WRK-002232,MPLAD/NOR/2024/02166,2024-08-01,1915138.83,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-002167,MPLAD-WRK-002233,MPLAD/NOR/2023/02167,2023-09-07,2893238.43,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-002168,MPLAD-WRK-002234,MPLAD/VIS/2025/02168,2025-01-29,1912282.4,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-002169,MPLAD-WRK-002235,MPLAD/THA/2022/02169,2022-09-16,2154670.75,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002170,MPLAD-WRK-002236,MPLAD/ERN/2025/02170,2025-01-13,1427085.21,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002171,MPLAD-WRK-002237,MPLAD/CHE/2023/02171,2023-01-29,1721165.89,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-002172,MPLAD-WRK-002238,MPLAD/KAN/2024/02172,2024-09-18,1629488.79,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002173,MPLAD-WRK-002239,MPLAD/COI/2022/02173,2022-07-31,1288849.71,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-002174,MPLAD-WRK-002240,MPLAD/BEN/2024/02174,2024-10-24,2414842.26,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002175,MPLAD-WRK-002242,MPLAD/IND/2023/02175,2023-02-25,721128.39,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002176,MPLAD-WRK-002243,MPLAD/PRA/2023/02176,2023-12-12,2843838.27,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-002177,MPLAD-WRK-002244,MPLAD/VIS/2022/02177,2022-06-27,3611830.84,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-002178,MPLAD-WRK-002245,MPLAD/IND/2023/02178,2023-05-11,1073635.4,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002179,MPLAD-WRK-002246,MPLAD/NAG/2023/02179,2023-05-11,2087296.6,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-002180,MPLAD-WRK-002247,MPLAD/AUR/2023/02180,2023-11-22,1498390.48,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-002181,MPLAD-WRK-002248,MPLAD/KOL/2022/02181,2022-10-20,873854.76,50-50,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-002182,MPLAD-WRK-002249,MPLAD/DIB/2024/02182,2024-09-27,919398.88,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-002183,MPLAD-WRK-002250,MPLAD/VAD/2022/02183,2022-09-01,3697315.21,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-002184,MPLAD-WRK-002251,MPLAD/KAN/2024/02184,2024-10-30,1298816.11,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002185,MPLAD-WRK-002252,MPLAD/AGR/2024/02185,2024-03-03,3528919.33,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002186,MPLAD-WRK-002253,MPLAD/HYD/2022/02186,2022-07-12,905148.65,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-002187,MPLAD-WRK-002254,MPLAD/PAT/2024/02187,2024-10-16,438778.19,50-50,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-002188,MPLAD-WRK-002255,MPLAD/THA/2022/02188,2022-10-01,2849222.1,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002189,MPLAD-WRK-002257,MPLAD/SAL/2024/02189,2024-10-01,3090681.98,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-002190,MPLAD-WRK-002258,MPLAD/NAS/2023/02190,2023-12-12,5786200.56,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-002191,MPLAD-WRK-002259,MPLAD/MUZ/2022/02191,2022-09-02,1047760.56,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-002192,MPLAD-WRK-002260,MPLAD/VAR/2023/02192,2023-02-10,2277705.97,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-002193,MPLAD-WRK-002261,MPLAD/KOL/2024/02193,2024-05-20,3441606.08,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-002194,MPLAD-WRK-002262,MPLAD/CHE/2024/02194,2024-04-03,500914.89,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-002195,MPLAD-WRK-002263,MPLAD/PAT/2022/02195,2022-10-16,1360482.89,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-002196,MPLAD-WRK-002264,MPLAD/IND/2023/02196,2023-08-30,473048.56,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002197,MPLAD-WRK-002265,MPLAD/AGR/2024/02197,2024-08-06,1981347.01,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002198,MPLAD-WRK-002266,MPLAD/CUT/2023/02198,2023-04-30,583241.77,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-002199,MPLAD-WRK-002267,MPLAD/KOL/2022/02199,2022-08-14,2315989.61,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-002200,MPLAD-WRK-002268,MPLAD/PUN/2025/02200,2025-02-21,1486973.28,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-002201,MPLAD-WRK-002269,MPLAD/PRA/2022/02201,2022-09-09,1295353.43,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-002202,MPLAD-WRK-002270,MPLAD/NAS/2025/02202,2025-02-12,2279508.85,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-002203,MPLAD-WRK-002271,MPLAD/SAL/2024/02203,2024-03-06,2381064.45,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-002204,MPLAD-WRK-002272,MPLAD/KRI/2024/02204,2024-07-14,411086.3,50-50,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-002205,MPLAD-WRK-002273,MPLAD/CUT/2024/02205,2024-11-24,1148503.97,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-002206,MPLAD-WRK-002274,MPLAD/BEL/2023/02206,2023-05-10,1536590.35,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-002207,MPLAD-WRK-002275,MPLAD/CUT/2022/02207,2022-12-16,1525377.03,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-002208,MPLAD-WRK-002276,MPLAD/KAM/2023/02208,2023-03-26,1320944.4,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002209,MPLAD-WRK-002277,MPLAD/PUN/2024/02209,2024-06-26,2171099.08,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-002210,MPLAD-WRK-002278,MPLAD/KAN/2024/02210,2024-06-23,2378264.24,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002211,MPLAD-WRK-002279,MPLAD/KOZ/2023/02211,2023-08-13,1117540.66,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002212,MPLAD-WRK-002280,MPLAD/LUD/2024/02212,2024-01-19,1043159.34,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-002213,MPLAD-WRK-002281,MPLAD/KOZ/2023/02213,2023-11-10,3960210.83,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002214,MPLAD-WRK-002282,MPLAD/VAD/2024/02214,2024-03-17,918273.99,50-50,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-002215,MPLAD-WRK-002283,MPLAD/VIS/2024/02215,2024-07-05,405152.28,50-50,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-002216,MPLAD-WRK-002284,MPLAD/BEN/2023/02216,2023-08-17,446410.87,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002217,MPLAD-WRK-002285,MPLAD/LUD/2024/02217,2024-09-11,1689663.35,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-002218,MPLAD-WRK-002286,MPLAD/AJM/2025/02218,2025-01-23,1558292.9,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-002219,MPLAD-WRK-002287,MPLAD/DAR/2023/02219,2023-11-09,1875516.0,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-002220,MPLAD-WRK-002288,MPLAD/KOZ/2024/02220,2024-02-07,436908.48,50-50,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002221,MPLAD-WRK-002289,MPLAD/CHE/2022/02221,2022-11-26,1085210.67,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-002222,MPLAD-WRK-002290,MPLAD/LUD/2025/02222,2025-02-11,1403615.39,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-002223,MPLAD-WRK-002291,MPLAD/THA/2024/02223,2024-12-31,1749498.91,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002224,MPLAD-WRK-002292,MPLAD/KAN/2024/02224,2024-10-28,205406.37,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002225,MPLAD-WRK-002293,MPLAD/KOZ/2024/02225,2024-02-19,1140158.85,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002226,MPLAD-WRK-002294,MPLAD/KAN/2023/02226,2023-12-02,2505686.88,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002227,MPLAD-WRK-002295,MPLAD/KAN/2023/02227,2023-02-26,1963623.39,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002228,MPLAD-WRK-002296,MPLAD/DAK/2024/02228,2024-11-02,520378.66,50-50,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-002229,MPLAD-WRK-002297,MPLAD/AJM/2023/02229,2023-02-02,783390.64,50-50,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-002230,MPLAD-WRK-002298,MPLAD/PUR/2023/02230,2023-02-16,3035394.05,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-002231,MPLAD-WRK-002299,MPLAD/HYD/2024/02231,2024-03-29,2217781.6,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-002232,MPLAD-WRK-002300,MPLAD/AMR/2024/02232,2024-12-07,735502.02,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002233,MPLAD-WRK-002301,MPLAD/WAR/2025/02233,2025-02-21,2184516.05,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-002234,MPLAD-WRK-002302,MPLAD/KOT/2024/02234,2024-05-21,2369900.89,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-002235,MPLAD-WRK-002303,MPLAD/VAD/2024/02235,2024-12-25,1476757.51,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-002236,MPLAD-WRK-002304,MPLAD/COI/2024/02236,2024-05-17,895608.84,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-002237,MPLAD-WRK-002306,MPLAD/AUR/2022/02237,2022-09-11,2294823.22,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-002238,MPLAD-WRK-002307,MPLAD/CUT/2024/02238,2024-09-07,907649.23,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-002239,MPLAD-WRK-002308,MPLAD/ERN/2024/02239,2024-04-03,1448792.12,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002240,MPLAD-WRK-002309,MPLAD/KAN/2022/02240,2022-08-26,464144.86,50-50,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002241,MPLAD-WRK-002310,MPLAD/DHA/2024/02241,2024-09-08,3699690.34,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-002242,MPLAD-WRK-002311,MPLAD/LUD/2024/02242,2024-08-18,4675790.51,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-002243,MPLAD-WRK-002312,MPLAD/KOT/2022/02243,2022-12-04,2083182.3,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-002244,MPLAD-WRK-002313,MPLAD/KAN/2025/02244,2025-01-29,1595695.0,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002245,MPLAD-WRK-002314,MPLAD/COI/2022/02245,2022-11-10,1254027.89,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-002246,MPLAD-WRK-002315,MPLAD/LUC/2024/02246,2024-12-02,1947080.48,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-002247,MPLAD-WRK-002316,MPLAD/PRA/2025/02247,2025-01-17,2980664.06,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-002248,MPLAD-WRK-002317,MPLAD/KAN/2023/02248,2023-01-22,1557004.55,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002249,MPLAD-WRK-002318,MPLAD/RAJ/2022/02249,2022-11-21,773932.31,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-002250,MPLAD-WRK-002319,MPLAD/NOR/2023/02250,2023-12-01,1266833.29,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-002251,MPLAD-WRK-002320,MPLAD/AMR/2023/02251,2023-09-28,914844.07,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002252,MPLAD-WRK-002321,MPLAD/AGR/2023/02252,2023-12-15,1265905.67,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002253,MPLAD-WRK-002322,MPLAD/WAR/2023/02253,2023-06-07,1826608.92,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-002254,MPLAD-WRK-002323,MPLAD/AGR/2023/02254,2023-07-14,338824.4,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002255,MPLAD-WRK-002324,MPLAD/DAK/2023/02255,2023-04-14,2272649.06,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
