sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-002483,MPLAD-WRK-002561,MPLAD/BEN/2023/02483,2023-12-09,1859209.96,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002484,MPLAD-WRK-002562,MPLAD/DAK/2023/02484,2023-08-09,2286986.26,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-002485,MPLAD-WRK-002563,MPLAD/BHO/2022/02485,2022-10-31,2832377.95,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-002486,MPLAD-WRK-002564,MPLAD/PUR/2023/02486,2023-07-15,1057414.8,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-002487,MPLAD-WRK-002565,MPLAD/BEL/2023/02487,2023-11-15,1575030.16,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-002488,MPLAD-WRK-002566,MPLAD/CUT/2022/02488,2022-09-22,1287737.69,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-002489,MPLAD-WRK-002567,MPLAD/NAS/2022/02489,2022-11-25,761656.56,50-50,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-002490,MPLAD-WRK-002568,MPLAD/KHO/2024/02490,2024-09-12,1868767.86,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-002491,MPLAD-WRK-002569,MPLAD/THI/2023/02491,2023-09-17,1140696.59,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-002492,MPLAD-WRK-002570,MPLAD/UDA/2024/02492,2024-03-30,999043.11,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-002493,MPLAD-WRK-002572,MPLAD/BHO/2022/02493,2022-09-01,2162575.29,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-002494,MPLAD-WRK-002573,MPLAD/NOR/2024/02494,2024-02-24,5045608.02,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-002495,MPLAD-WRK-002574,MPLAD/NAS/2025/02495,2025-02-18,1317401.42,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-002496,MPLAD-WRK-002575,MPLAD/DHA/2025/02496,2025-02-01,2080686.16,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-002497,MPLAD-WRK-002576,MPLAD/VAR/2024/02497,2024-07-21,1551469.01,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-002498,MPLAD-WRK-002577,MPLAD/UDA/2024/02498,2024-09-11,2933617.48,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-002499,MPLAD-WRK-002578,MPLAD/RAJ/2023/02499,2023-03-20,1098294.06,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-002500,MPLAD-WRK-002579,MPLAD/IND/2022/02500,2022-11-18,4024925.13,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002501,MPLAD-WRK-002580,MPLAD/KAM/2023/02501,2023-03-09,1540701.23,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002502,MPLAD-WRK-002581,MPLAD/KOZ/2022/02502,2022-09-16,441452.39,50-50,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002503,MPLAD-WRK-002582,MPLAD/VAD/2024/02503,2024-05-16,990276.31,50-50,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-002504,MPLAD-WRK-002583,MPLAD/KAM/2024/02504,2024-02-07,693702.09,50-50,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002505,MPLAD-WRK-002584,MPLAD/SAL/2023/02505,2023-02-09,503455.15,50-50,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-002506,MPLAD-WRK-002585,MPLAD/KAM/2022/02506,2022-10-11,1110785.24,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002507,MPLAD-WRK-002586,MPLAD/BEN/2024/02507,2024-09-05,1600261.05,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002508,MPLAD-WRK-002587,MPLAD/MUZ/2022/02508,2022-11-10,394867.8,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-002509,MPLAD-WRK-002588,MPLAD/BEL/2024/02509,2024-12-06,2079514.75,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-002510,MPLAD-WRK-002589,MPLAD/DIB/2024/02510,2024-06-23,1167935.85,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-002511,MPLAD-WRK-002590,MPLAD/WAR/2024/02511,2024-07-21,506693.14,50-50,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-002512,MPLAD-WRK-002591,MPLAD/VAD/2023/02512,2023-11-03,1717877.45,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-002513,MPLAD-WRK-002592,MPLAD/BEL/2024/02513,2024-11-04,1359352.51,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-002514,MPLAD-WRK-002593,MPLAD/IND/2024/02514,2024-03-14,875010.33,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002515,MPLAD-WRK-002594,MPLAD/JOD/2023/02515,2023-06-12,557454.43,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-002516,MPLAD-WRK-002595,MPLAD/SAL/2023/02516,2023-09-19,567684.08,50-50,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-002517,MPLAD-WRK-002596,MPLAD/WAR/2024/02517,2024-02-26,716643.33,50-50,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-002518,MPLAD-WRK-002597,MPLAD/DAR/2024/02518,2024-07-05,1517896.53,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-002519,MPLAD-WRK-002598,MPLAD/BHO/2022/02519,2022-11-30,2208968.95,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-002520,MPLAD-WRK-002599,MPLAD/KOL/2024/02520,2024-05-28,1314767.87,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-002521,MPLAD-WRK-002600,MPLAD/RAJ/2022/02521,2022-09-05,336749.36,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-002522,MPLAD-WRK-002601,MPLAD/PUN/2022/02522,2022-09-17,1540282.25,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-002523,MPLAD-WRK-002602,MPLAD/SUR/2023/02523,2023-06-11,895238.8,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-002524,MPLAD-WRK-002603,MPLAD/ERN/2022/02524,2022-12-04,1006086.2,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002525,MPLAD-WRK-002604,MPLAD/AMR/2024/02525,2024-08-18,387908.01,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002526,MPLAD-WRK-002605,MPLAD/AHM/2024/02526,2024-09-30,1338189.15,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-002527,MPLAD-WRK-002606,MPLAD/THA/2023/02527,2023-03-01,3351681.46,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002528,MPLAD-WRK-002607,MPLAD/KOL/2023/02528,2023-07-30,1508753.07,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-002529,MPLAD-WRK-002608,MPLAD/AMR/2023/02529,2023-05-06,2049128.03,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002530,MPLAD-WRK-002609,MPLAD/GAY/2022/02530,2022-11-05,2890809.97,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-002531,MPLAD-WRK-002610,MPLAD/AGR/2024/02531,2024-04-09,1306741.27,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002532,MPLAD-WRK-002611,MPLAD/THI/2024/02532,2024-10-26,4074214.52,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-002533,MPLAD-WRK-002612,MPLAD/KAN/2022/02533,2022-07-13,2251239.3,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002534,MPLAD-WRK-002613,MPLAD/SAL/2024/02534,2024-01-13,1964124.57,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-002535,MPLAD-WRK-002614,MPLAD/HYD/2023/02535,2023-12-25,660663.16,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-002536,MPLAD-WRK-002615,MPLAD/KRI/2022/02536,2022-08-27,377306.28,50-50,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-002537,MPLAD-WRK-002616,MPLAD/AUR/2022/02537,2022-05-12,362067.59,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-002538,MPLAD-WRK-002617,MPLAD/TIR/2022/02538,2022-11-27,1369673.77,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-002539,MPLAD-WRK-002618,MPLAD/KHO/2024/02539,2024-09-05,954594.59,50-50,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-002540,MPLAD-WRK-002619,MPLAD/KRI/2022/02540,2022-09-23,2888143.25,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-002541,MPLAD-WRK-002620,MPLAD/ERN/2024/02541,2024-10-20,2509208.83,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002542,MPLAD-WRK-002621,MPLAD/KAN/2024/02542,2024-11-24,1686013.14,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-002543,MPLAD-WRK-002622,MPLAD/KOZ/2023/02543,2023-06-06,1751714.78,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002544,MPLAD-WRK-002623,MPLAD/THA/2023/02544,2023-05-25,1468634.72,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002545,MPLAD-WRK-002624,MPLAD/THA/2025/02545,2025-02-09,933224.26,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002546,MPLAD-WRK-002625,MPLAD/GWA/2022/02546,2022-06-09,1500018.62,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-002547,MPLAD-WRK-002626,MPLAD/SUR/2024/02547,2024-10-13,1595963.58,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-002548,MPLAD-WRK-002627,MPLAD/BEN/2023/02548,2023-07-22,986618.91,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002549,MPLAD-WRK-002628,MPLAD/KOZ/2024/02549,2024-05-20,3204543.4,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002550,MPLAD-WRK-002629,MPLAD/JOD/2022/02550,2022-06-22,672336.5,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-002551,MPLAD-WRK-002630,MPLAD/IND/2024/02551,2024-03-08,1221163.29,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002552,MPLAD-WRK-002631,MPLAD/PUR/2024/02552,2024-04-15,2230255.43,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-002553,MPLAD-WRK-002632,MPLAD/BEN/2023/02553,2023-06-03,2589902.7,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-002554,MPLAD-WRK-002633,MPLAD/AMR/2022/02554,2022-07-29,923214.39,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002555,MPLAD-WRK-002634,MPLAD/THI/2024/02555,2024-02-19,626267.51,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-002556,MPLAD-WRK-002635,MPLAD/KOZ/2023/02556,2023-07-29,618693.35,50-50,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-002557,MPLAD-WRK-002636,MPLAD/DHA/2022/02557,2022-11-07,1428634.0,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-002558,MPLAD-WRK-002637,MPLAD/KAM/2022/02558,2022-10-28,848867.66,50-50,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002559,MPLAD-WRK-002638,MPLAD/JAI/2023/02559,2023-08-22,2427924.7,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-002560,MPLAD-WRK-002639,MPLAD/DAR/2022/02560,2022-05-28,1419771.84,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-002561,MPLAD-WRK-002640,MPLAD/KHO/2024/02561,2024-10-15,1597545.72,40-40-20,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-002562,MPLAD-WRK-002641,MPLAD/SUR/2024/02562,2024-05-02,1316402.67,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-002563,MPLAD-WRK-002642,MPLAD/PUR/2023/02563,2023-08-21,842710.56,50-50,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-002564,MPLAD-WRK-002643,MPLAD/THI/2024/02564,2024-02-24,858766.37,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-002565,MPLAD-WRK-002644,MPLAD/NOR/2024/02565,2024-05-14,1184754.43,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-002566,MPLAD-WRK-002645,MPLAD/THI/2024/02566,2024-06-13,1038752.98,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-002567,MPLAD-WRK-002646,MPLAD/PRA/2024/02567,2024-08-06,695573.4,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-002568,MPLAD-WRK-002647,MPLAD/THA/2023/02568,2023-08-27,2481266.26,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002569,MPLAD-WRK-002648,MPLAD/THI/2024/02569,2024-03-09,2685824.72,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-002570,MPLAD-WRK-002649,MPLAD/PRA/2024/02570,2024-06-21,905249.41,50-50,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-002571,MPLAD-WRK-002650,MPLAD/ERN/2023/02571,2023-10-09,870467.81,50-50,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002572,MPLAD-WRK-002651,MPLAD/SUR/2022/02572,2022-10-08,1136606.21,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-002573,MPLAD-WRK-002652,MPLAD/AMR/2024/02573,2024-12-14,1072416.52,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002574,MPLAD-WRK-002653,MPLAD/AHM/2024/02574,2024-12-10,545987.53,50-50,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-002575,MPLAD-WRK-002654,MPLAD/PUN/2023/02575,2023-01-08,919983.81,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-002576,MPLAD-WRK-002655,MPLAD/MUZ/2023/02576,2023-07-07,684521.5,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-002577,MPLAD-WRK-002656,MPLAD/MAD/2023/02577,2023-01-07,2844460.55,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-002578,MPLAD-WRK-002657,MPLAD/PUR/2024/02578,2024-01-14,1318166.81,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-002579,MPLAD-WRK-002658,MPLAD/AUR/2023/02579,2023-08-09,1248791.13,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-002580,MPLAD-WRK-002659,MPLAD/KOT/2023/02580,2023-06-10,1858400.03,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-002581,MPLAD-WRK-002660,MPLAD/ERN/2024/02581,2024-09-08,1125389.16,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002582,MPLAD-WRK-002661,MPLAD/SUR/2023/02582,2023-05-23,1687237.31,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-002583,MPLAD-WRK-002662,MPLAD/JAI/2024/02583,2024-08-17,2933960.95,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-002584,MPLAD-WRK-002663,MPLAD/CUT/2022/02584,2022-07-14,991599.24,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-002585,MPLAD-WRK-002664,MPLAD/THA/2022/02585,2022-05-21,2029196.9,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002586,MPLAD-WRK-002665,MPLAD/KAM/2023/02586,2023-09-13,1251724.51,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002587,MPLAD-WRK-002666,MPLAD/RAJ/2022/02587,2022-06-20,2894101.11,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-002588,MPLAD-WRK-002667,MPLAD/IND/2025/02588,2025-01-14,2793644.53,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-002589,MPLAD-WRK-002668,MPLAD/LUD/2022/02589,2022-10-02,795600.28,50-50,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-002590,MPLAD-WRK-002669,MPLAD/SUR/2023/02590,2023-01-14,1697395.96,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-002591,MPLAD-WRK-002670,MPLAD/ERN/2022/02591,2022-06-02,2483477.57,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002592,MPLAD-WRK-002671,MPLAD/DAR/2022/02592,2022-12-29,487554.45,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-002593,MPLAD-WRK-002672,MPLAD/GAY/2022/02593,2022-12-14,1217444.13,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-002594,MPLAD-WRK-002673,MPLAD/AGR/2024/02594,2024-09-04,859417.7,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002595,MPLAD-WRK-002674,MPLAD/MYS/2024/02595,2024-06-24,851089.34,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-002596,MPLAD-WRK-002675,MPLAD/GWA/2022/02596,2022-12-13,2759991.04,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-002597,MPLAD-WRK-002676,MPLAD/THA/2024/02597,2024-05-26,975411.89,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-002598,MPLAD-WRK-002677,MPLAD/AUR/2023/02598,2023-01-12,950306.58,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-002599,MPLAD-WRK-002678,MPLAD/AMR/2023/02599,2023-07-31,4011444.87,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002600,MPLAD-WRK-002679,MPLAD/MAD/2023/02600,2023-01-17,450414.25,50-50,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-002601,MPLAD-WRK-002680,MPLAD/DAK/2023/02601,2023-12-23,2429540.82,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-002602,MPLAD-WRK-002681,MPLAD/BHO/2024/02602,2024-12-23,588132.38,50-50,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-002603,MPLAD-WRK-002682,MPLAD/ERN/2022/02603,2022-09-19,1045771.91,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002604,MPLAD-WRK-002683,MPLAD/DAR/2024/02604,2024-02-02,1156899.58,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-002605,MPLAD-WRK-002684,MPLAD/KOT/2022/02605,2022-08-07,3799392.92,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-002606,MPLAD-WRK-002685,MPLAD/THI/2023/02606,2023-11-21,2287007.1,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-002607,MPLAD-WRK-002686,MPLAD/LUD/2023/02607,2023-12-13,4136928.96,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-002608,MPLAD-WRK-002687,MPLAD/ERN/2022/02608,2022-10-07,2184242.97,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002609,MPLAD-WRK-002688,MPLAD/GAY/2023/02609,2023-07-30,1126982.09,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-002610,MPLAD-WRK-002689,MPLAD/GAY/2023/02610,2023-11-30,1688527.95,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-002611,MPLAD-WRK-002690,MPLAD/AUR/2022/02611,2022-08-01,2413209.78,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-002612,MPLAD-WRK-002691,MPLAD/GWA/2024/02612,2024-12-08,1268570.23,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-002613,MPLAD-WRK-002692,MPLAD/AGR/2022/02613,2022-07-12,1092329.1,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002614,MPLAD-WRK-002693,MPLAD/VIS/2024/02614,2024-07-03,1654855.32,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-002615,MPLAD-WRK-002694,MPLAD/WAR/2023/02615,2023-03-30,595217.01,50-50,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-002616,MPLAD-WRK-002695,MPLAD/MUZ/2022/02616,2022-10-22,918028.81,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-002617,MPLAD-WRK-002696,MPLAD/JOD/2022/02617,2022-11-15,528831.28,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-002618,MPLAD-WRK-002697,MPLAD/BEL/2023/02618,2023-09-29,2582246.58,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-002619,MPLAD-WRK-002698,MPLAD/PRA/2022/02619,2022-12-13,1228557.11,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-002620,MPLAD-WRK-002699,MPLAD/THI/2023/02620,2023-03-24,410116.46,50-50,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-002621,MPLAD-WRK-002700,MPLAD/VIS/2023/02621,2023-08-25,2237841.38,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-002622,MPLAD-WRK-002701,MPLAD/VAD/2024/02622,2024-06-17,6455897.83,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-002623,MPLAD-WRK-002702,MPLAD/RAJ/2023/02623,2023-09-23,662944.34,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-002624,MPLAD-WRK-002703,MPLAD/AMR/2022/02624,2022-12-09,323692.88,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-002625,MPLAD-WRK-002704,MPLAD/ERN/2023/02625,2023-05-05,2884240.43,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-002626,MPLAD-WRK-002705,MPLAD/KAM/2022/02626,2022-11-01,1572721.05,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002627,MPLAD-WRK-002706,MPLAD/GAY/2022/02627,2022-08-04,721657.24,50-50,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-002628,MPLAD-WRK-002707,MPLAD/KAM/2023/02628,2023-11-30,1792443.8,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002629,MPLAD-WRK-002708,MPLAD/KRI/2022/02629,2022-07-14,1743419.45,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-002630,MPLAD-WRK-002709,MPLAD/KAM/2023/02630,2023-12-29,1670233.3,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002631,MPLAD-WRK-002710,MPLAD/KAM/2023/02631,2023-08-25,1826381.01,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-002632,MPLAD-WRK-002711,MPLAD/TIR/2022/02632,2022-08-28,1145844.71,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-002633,MPLAD-WRK-002712,MPLAD/AGR/2023/02633,2023-07-05,828890.47,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-002634,MPLAD-WRK-002713,MPLAD/AHM/2024/02634,2024-05-17,1268246.21,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-002635,MPLAD-WRK-002714,MPLAD/PUR/2022/02635,2022-11-20,1334360.18,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
