asset_id,work_id,asset_name,category,location_description,latitude,longitude,handover_date,custodian_department,maintenance_status,synthetic_demo_data
AST-DEMO-001494,MPLAD-WRK-003284,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Darjeeling, West Bengal",27.082316,88.264866,2023-05-11,Darjeeling Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001495,MPLAD-WRK-003286,Education Infrastructure Asset - Provision of Composite Science Laborator,Education Infrastructure,"Amritsar, Punjab",31.582589,74.823466,2025-07-25,Amritsar Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001496,MPLAD-WRK-003290,Renewable & Solar Energy Asset - Installation of Solar Water Pumping Syst,Renewable & Solar Energy,"Ludhiana, Punjab",30.86765,75.911399,2024-05-17,Ludhiana Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001497,MPLAD-WRK-003291,Education Infrastructure Asset - Setting up of Digital STEM Learning and ,Education Infrastructure,"Tiruchirappalli, Tamil Nadu",10.754141,78.778528,2025-09-13,Tiruchirappalli Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001498,MPLAD-WRK-003292,Irrigation & Flood Control Asset - Construction of Rainwater Harvesting Sum,Irrigation & Flood Control,"Darjeeling, West Bengal",27.084938,88.290732,2025-12-19,Darjeeling Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001499,MPLAD-WRK-003293,Irrigation & Flood Control Asset - Construction of Rainwater Harvesting Sum,Irrigation & Flood Control,"Thane, Maharashtra",19.232446,72.964667,2025-04-22,Thane Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001500,MPLAD-WRK-003298,"Irrigation & Flood Control Asset - Desilting, Deepening and Concrete Lining",Irrigation & Flood Control,"Hyderabad, Telangana",17.36435,78.502439,2026-01-16,Hyderabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001501,MPLAD-WRK-003299,"Roads, Pathways & Bridges Asset - Construction of High-Level RCC Box Culve","Roads, Pathways & Bridges","Aurangabad, Maharashtra",19.932112,75.351512,2025-03-02,Aurangabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001502,MPLAD-WRK-003300,"Roads, Pathways & Bridges Asset - Construction of Concrete Cement (CC) Roa","Roads, Pathways & Bridges","Ajmer, Rajasthan",26.467112,74.695401,2025-10-11,Ajmer Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001503,MPLAD-WRK-003305,Health & Sanitation Asset - Upgradation of Pediatric & Maternal Care,Health & Sanitation,"Surat, Gujarat",21.191896,72.890432,2025-01-09,Surat Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001504,MPLAD-WRK-003308,Education Infrastructure Asset - Construction of Multi-Purpose Auditorium,Education Infrastructure,"Patna, Bihar",25.618003,85.116707,2025-03-06,Patna Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001505,MPLAD-WRK-003315,Irrigation & Flood Control Asset - Construction of Flood Protection Embankm,Irrigation & Flood Control,"Bhopal, Madhya Pradesh",23.230657,77.411176,2023-08-23,Bhopal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001506,MPLAD-WRK-003316,Sports & Youth Development Asset - Construction of Multi-Sport Outdoor Gymn,Sports & Youth Development,"Jodhpur, Rajasthan",26.17677,73.034658,2026-01-12,Jodhpur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001507,MPLAD-WRK-003317,Sports & Youth Development Asset - Construction of Youth Skill Development ,Sports & Youth Development,"Prayagraj, Uttar Pradesh",25.497779,81.803083,2024-02-26,Prayagraj Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001508,MPLAD-WRK-003318,"Irrigation & Flood Control Asset - Desilting, Deepening and Concrete Lining",Irrigation & Flood Control,"Rajkot, Gujarat",22.256568,70.738234,2025-09-20,Rajkot Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001509,MPLAD-WRK-003324,Irrigation & Flood Control Asset - Construction of Check Dam and Water Harv,Irrigation & Flood Control,"Ajmer, Rajasthan",26.415359,74.699255,2025-05-29,Ajmer Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001510,MPLAD-WRK-003326,"Roads, Pathways & Bridges Asset - Paving of Paver-Block Pedestrian Pathway","Roads, Pathways & Bridges","Nashik, Maharashtra",19.983605,73.848601,2026-01-10,Nashik Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001511,MPLAD-WRK-003329,Renewable & Solar Energy Asset - Installation of High-Mast Solar Street L,Renewable & Solar Energy,"Purba Medinipur, West Bengal",21.864809,87.744796,2023-09-25,Purba Medinipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001512,MPLAD-WRK-003330,Community Infrastructure & Halls Asset - Upgradation of Cultural Community Centre,Community Infrastructure & Halls,"Ernakulam, Kerala",9.976052,76.257529,2023-11-13,Ernakulam Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001513,MPLAD-WRK-003336,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"Belagavi, Karnataka",15.898964,74.535434,2023-12-16,Belagavi Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001514,MPLAD-WRK-003337,Sports & Youth Development Asset - Laying of Synthetic Volleyball and Badmi,Sports & Youth Development,"Dharwad, Karnataka",15.403562,75.015971,2023-06-22,Dharwad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001515,MPLAD-WRK-003338,"Education Infrastructure Asset - Construction of Boundary Wall, Gates and",Education Infrastructure,"Vadodara, Gujarat",22.350902,73.238242,2023-10-16,Vadodara Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001516,MPLAD-WRK-003339,Health & Sanitation Asset - Provision of Advanced Mobile Medical Dia,Health & Sanitation,"Indore, Madhya Pradesh",22.761031,75.869472,2024-01-03,Indore Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001517,MPLAD-WRK-003340,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"Hyderabad, Telangana",17.394759,78.54123,2025-11-01,Hyderabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001518,MPLAD-WRK-003342,Drinking Water Asset - Installation of Community Water Purifica,Drinking Water,"Surat, Gujarat",21.18701,72.874758,2024-07-01,Surat Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001519,MPLAD-WRK-003344,Drinking Water Asset - Installation of RO Clean Drinking Water ,Drinking Water,"Nashik, Maharashtra",20.06837,73.785391,2023-09-10,Nashik Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001520,MPLAD-WRK-003348,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"Prayagraj, Uttar Pradesh",25.412632,81.883898,2024-06-07,Prayagraj Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001521,MPLAD-WRK-003350,Drinking Water Asset - Construction of Over-Head Water Storage ,Drinking Water,"Ernakulam, Kerala",9.938851,76.331983,2025-01-30,Ernakulam Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001522,MPLAD-WRK-003352,Community Infrastructure & Halls Asset - Upgradation of Cultural Community Centre,Community Infrastructure & Halls,"Kota, Rajasthan",25.264384,75.805658,2025-12-22,Kota Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001523,MPLAD-WRK-003354,Renewable & Solar Energy Asset - Installation of Solar Water Pumping Syst,Renewable & Solar Energy,"Thane, Maharashtra",19.221525,72.926309,2023-07-02,Thane Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001524,MPLAD-WRK-003355,Community Infrastructure & Halls Asset - Construction of Modern Crematorium / Bur,Community Infrastructure & Halls,"Kota, Rajasthan",25.222162,75.906795,2024-02-04,Kota Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001525,MPLAD-WRK-003357,"Roads, Pathways & Bridges Asset - Construction of Bridge over Canal with A","Roads, Pathways & Bridges","Gwalior, Madhya Pradesh",26.162815,78.209947,2025-10-10,Gwalior Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001526,MPLAD-WRK-003358,Sports & Youth Development Asset - Development of Rural Sports Stadium with,Sports & Youth Development,"Indore, Madhya Pradesh",22.737416,75.795547,2024-09-16,Indore Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001527,MPLAD-WRK-003361,Renewable & Solar Energy Asset - Setting up of 25 kW Decentralized Solar ,Renewable & Solar Energy,"Bengaluru Urban, Karnataka",13.020763,77.588029,2025-06-18,Bengaluru Urban Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001528,MPLAD-WRK-003363,Health & Sanitation Asset - Provision of Advanced Mobile Medical Dia,Health & Sanitation,"Ajmer, Rajasthan",26.429616,74.655256,2025-06-06,Ajmer Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001529,MPLAD-WRK-003364,Drinking Water Asset - Installation of RO Clean Drinking Water ,Drinking Water,"Rajkot, Gujarat",22.37738,70.824875,2024-03-09,Rajkot Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001530,MPLAD-WRK-003366,"Roads, Pathways & Bridges Asset - Construction of Bridge over Canal with A","Roads, Pathways & Bridges","Kota, Rajasthan",25.181365,75.809501,2026-02-20,Kota Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001531,MPLAD-WRK-003372,"Education Infrastructure Asset - Construction of Boundary Wall, Gates and",Education Infrastructure,"Jaipur, Rajasthan",26.983918,75.750798,2024-01-04,Jaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001532,MPLAD-WRK-003374,Renewable & Solar Energy Asset - Installation of High-Mast Solar Street L,Renewable & Solar Energy,"Bhopal, Madhya Pradesh",23.224366,77.410887,2023-08-23,Bhopal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001533,MPLAD-WRK-003375,Renewable & Solar Energy Asset - Installation of High-Mast Solar Street L,Renewable & Solar Energy,"Thane, Maharashtra",19.154024,72.972098,2025-09-27,Thane Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001534,MPLAD-WRK-003376,Community Infrastructure & Halls Asset - Upgradation of Cultural Community Centre,Community Infrastructure & Halls,"Rajkot, Gujarat",22.30902,70.834799,2023-12-31,Rajkot Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001535,MPLAD-WRK-003381,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Lucknow, Uttar Pradesh",26.91769,81.014168,2024-10-16,Lucknow Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001536,MPLAD-WRK-003382,Renewable & Solar Energy Asset - Installation of Solar Water Pumping Syst,Renewable & Solar Energy,"Pune, Maharashtra",18.505021,73.806761,2023-12-03,Pune Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001537,MPLAD-WRK-003385,Irrigation & Flood Control Asset - Construction of Check Dam and Water Harv,Irrigation & Flood Control,"Udaipur, Rajasthan",24.536842,73.6675,2023-11-07,Udaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001538,MPLAD-WRK-003386,Community Infrastructure & Halls Asset - Upgradation of Cultural Community Centre,Community Infrastructure & Halls,"Thane, Maharashtra",19.283485,72.935018,2023-09-22,Thane Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001539,MPLAD-WRK-003387,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Pune, Maharashtra",18.502512,73.885051,2024-08-26,Pune Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001540,MPLAD-WRK-003388,Drinking Water Asset - Provision of Deep Borewell with Solar Su,Drinking Water,"North 24 Parganas, West Bengal",22.728033,88.498968,2023-07-14,North 24 Parganas Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001541,MPLAD-WRK-003390,"Roads, Pathways & Bridges Asset - Widening and Bituminous Black-Topping of","Roads, Pathways & Bridges","Prayagraj, Uttar Pradesh",25.399758,81.824533,2024-01-10,Prayagraj Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001542,MPLAD-WRK-003392,Irrigation & Flood Control Asset - Construction of Rainwater Harvesting Sum,Irrigation & Flood Control,"Khordha, Odisha",20.290807,85.800167,2025-11-19,Khordha Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001543,MPLAD-WRK-003395,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Cuttack, Odisha",20.509281,85.886089,2024-09-26,Cuttack Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001544,MPLAD-WRK-003397,"Education Infrastructure Asset - Construction of Boundary Wall, Gates and",Education Infrastructure,"Bhopal, Madhya Pradesh",23.314714,77.380361,2025-02-17,Bhopal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001545,MPLAD-WRK-003398,"Roads, Pathways & Bridges Asset - Paving of Paver-Block Pedestrian Pathway","Roads, Pathways & Bridges","Gwalior, Madhya Pradesh",26.207092,78.196389,2025-05-02,Gwalior Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001546,MPLAD-WRK-003400,Sports & Youth Development Asset - Construction of Indoor Gymnasium and Phy,Sports & Youth Development,"Hyderabad, Telangana",17.42558,78.443278,2025-03-29,Hyderabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001547,MPLAD-WRK-003404,Health & Sanitation Asset - Provision of Advanced Mobile Medical Dia,Health & Sanitation,"Patna, Bihar",25.617681,85.130905,2026-01-27,Patna Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001548,MPLAD-WRK-003405,Drinking Water Asset - Installation of Community Water Purifica,Drinking Water,"Dibrugarh, Assam",27.519696,94.915204,2024-04-26,Dibrugarh Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001549,MPLAD-WRK-003407,Education Infrastructure Asset - Provision of Composite Science Laborator,Education Infrastructure,"Ajmer, Rajasthan",26.489868,74.643378,2025-04-22,Ajmer Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001550,MPLAD-WRK-003408,Sports & Youth Development Asset - Construction of Youth Skill Development ,Sports & Youth Development,"Patna, Bihar",25.585805,85.138785,2024-08-05,Patna Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001551,MPLAD-WRK-003410,Health & Sanitation Asset - Upgradation of Pediatric & Maternal Care,Health & Sanitation,"Varanasi, Uttar Pradesh",25.262273,83.009996,2025-07-17,Varanasi Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001552,MPLAD-WRK-003412,Drinking Water Asset - Installation of RO Clean Drinking Water ,Drinking Water,"Agra, Uttar Pradesh",27.146816,77.989378,2024-04-16,Agra Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001553,MPLAD-WRK-003413,"Roads, Pathways & Bridges Asset - Reconstruction of Damaged All-Weather Vi","Roads, Pathways & Bridges","Tiruchirappalli, Tamil Nadu",10.768747,78.650103,2024-11-25,Tiruchirappalli Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001554,MPLAD-WRK-003416,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"Lucknow, Uttar Pradesh",26.895639,80.884215,2025-10-30,Lucknow Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001555,MPLAD-WRK-003418,Renewable & Solar Energy Asset - Setting up of 25 kW Decentralized Solar ,Renewable & Solar Energy,"Jodhpur, Rajasthan",26.205223,72.973759,2024-09-29,Jodhpur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001556,MPLAD-WRK-003419,Community Infrastructure & Halls Asset - Construction of Farmers Agro-Produce Sto,Community Infrastructure & Halls,"Varanasi, Uttar Pradesh",25.279317,83.040708,2023-06-17,Varanasi Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001557,MPLAD-WRK-003420,"Roads, Pathways & Bridges Asset - Paving of Paver-Block Pedestrian Pathway","Roads, Pathways & Bridges","Dibrugarh, Assam",27.516008,94.908422,2023-09-05,Dibrugarh Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001558,MPLAD-WRK-003421,Sports & Youth Development Asset - Laying of Synthetic Volleyball and Badmi,Sports & Youth Development,"North 24 Parganas, West Bengal",22.726657,88.414343,2024-02-14,North 24 Parganas Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001559,MPLAD-WRK-003422,Community Infrastructure & Halls Asset - Construction of Village Panchayat Sabha ,Community Infrastructure & Halls,"Hyderabad, Telangana",17.443382,78.430233,2024-10-21,Hyderabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001560,MPLAD-WRK-003423,Community Infrastructure & Halls Asset - Construction of Modern Crematorium / Bur,Community Infrastructure & Halls,"Purba Medinipur, West Bengal",21.955765,87.706706,2024-12-20,Purba Medinipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001561,MPLAD-WRK-003425,Sports & Youth Development Asset - Construction of Multi-Sport Outdoor Gymn,Sports & Youth Development,"Jaipur, Rajasthan",26.97906,75.787402,2024-12-09,Jaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001562,MPLAD-WRK-003429,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"Ahmedabad, Gujarat",23.059031,72.544851,2025-04-25,Ahmedabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-001563,MPLAD-WRK-003432,Irrigation & Flood Control Asset - Construction of Rainwater Harvesting Sum,Irrigation & Flood Control,"Ajmer, Rajasthan",26.466482,74.713046,2024-02-13,Ajmer Local Panchayat / Municipal Body (Demo),Operational,True
